react,"node ./scripts/jest/jest-cli.js"
react-relative-portal,"exit 0"
react-no-ssr,"eslint ./src && mocha $npm_package_options_mocha"
react-page-visibility,"BABEL_ENV=test tape -r ./test/setup.js test/spec.js"
react-portal,"cross-env BABEL_ENV=commonjs jest --no-cache"
react-redux-toastr,""
react-redux-epic,"eslint src test && NODE_ENV=test nyc ava"
react-notifications-component,""
react-notification-system,"echo "Error: no test specified" && exit 1"
react-panelgroup,"nwb test"
react-qr-reader,""
react-paginate,"jest"
reactour,""
react-node-resolver,"jest"
react-radio-group,""
react-pointable,"jest"
react-recaptcha,"BABEL_ENV=production jest"
react-primitives,"jest"
react-reconciler,"node ./scripts/jest/jest-cli.js"
react-relay,"f() { EXIT=0; npm run typecheck || EXIT=$?; npm run test-dependencies || EXIT=$?; npm run jest "$@" || EXIT=$?; exit $EXIT; }; f"
react-ranger,"is-ci "test:ci" "test:dev""
react-popover,"jest"
react-redux-i18n,"echo "Error: no test specified" && exit 1"
react-props-decorators,"mkdir -p lib && babel ./index.js -o lib/index.js && babel ./test/cases --out-dir ./test/cc && mocha --reporter dot ./test/cc/*_test.js"
react-scrollable-anchor,"mocha --compilers js:babel/register --recursive src/**/*-test.js"
react-syntax-highlighter,"jest"
react-sortable-tree-theme-file-explorer,"jest"
react-recaptcha-v3,""
react-router-navigation,"make test"
react-notify-toast,""
react-router-tabs,""
react-router-transition,"echo "Error: no test specified" && exit 1"
react-router-guard,"cross-env CI=1 react-scripts-ts test --env=jsdom"
react-scrollbar,"./node_modules/.bin/karma start karma.config.js --single-run --browsers PhantomJS"
react-stonecutter,"mocha -R spec --compilers jsx:babel-register test/*.jsx"
react-redux,"eslint src test/utils test/components test/hooks && jest"
react-router-config,"node ./scripts/test.js"
react-power-tooltip,"jest --coverage --coverageReporters=text-lcov | coveralls"
react-smooth-scrollbar,""
react-router-dom,"node ./scripts/test.js"
react-sparklines,"mocha --compilers js:babel-core/register __tests__"
react-notification-system-redux,"mocha test/__tests__/**/*"
react-responsive,"cross-env NODE_PATH=$NODE_PATH:$PWD/src mocha -R spec --require @babel/register --require ./test/setup.js test/*_test.js"
react-scroll-into-view-if-needed,"jest"
react-router-redux,"eslint examples src test && mocha --compilers js:babel-register --recursive ./test/*.spec.js && karma start"
react-router-param-link,"mocha && tsc"
react-sortable-tree,"jest"
react-shadow-dom-retarget-events,""
react-sizes,""
react-scramble,"jest"
react-side-effect,"mocha"
react-router-hash-link,""
react-router,"node ./scripts/test.js"
react-simple-maps,"mocha './tests/**/*.spec.js' --compilers js:babel-core/register"
react-s-alert,"eslint ./lib && mocha $npm_package_options_mocha"
react-rangeslider,"eslint src docs && jest"
react-scrollspy,"NODE_ENV=test ./node_modules/.bin/ava __test__/*.js --verbose"
react-show-more-text,"mocha --compilers js:babel-core/register --require babel-polyfill"
react-show-more,"mocha --compilers js:babel-core/register --require babel-polyfill"
react-router-bootstrap,"eslint scripts src test *.js && karma start --single-run"
react-splitter-layout,"jest"
react-router-native,"node ./scripts/test.js"
react-select-country-list,"tap test/*.js"
react-request,"eslint src test && jest"
react-resizable,"echo "Error: no test specified" && exit 1"
react-resolver,"mocha"
react-slider,"create-react-styleguide script test"
react-router-navigation-core,"make test"
react-star-rating-component,"echo "Comming soon ;)" && exit 0"
react-speech-recognition,"jest --testPathIgnorePatterns=example"
react-stack-grid,"eslint "src/**/*.js" "docs/js/**/*.js" && flow && jest"
react-stars,""
react-scroll,"karma start"
react-spinner,"echo "Error: no test specified" && exit 1"
react-stickynode,"grunt cover"
react-swipe,"echo "Comming soon ;)" && exit 0"
react-slick,"eslint src && jest"
react-svg-radar-chart,"node scripts/test.js --env=jsdom"
react-svg-inline,"eslint --fix src && ava"
react-signature-canvas,"webpack && npm pack"
react-scroll-sync,""
react-sticky,"mocha test/setup.js test/spec/*.js"
react-rte,"eslint --max-warnings 0 . && flow && mocha "src/**/__tests__/*.js""
react-spinkit,"eslint --ext .js,.jsx --ignore-path .gitignore --ignore-pattern www --ignore-pattern test --ignore-pattern node_modules . && ./node_modules/.bin/mocha mocha ./test/**/*.test.jsx  --opts ./test/mocha.opts"
react-sidebar,""
react-snapshot,""
react-sticky-el,"echo "Error: no test specified" && exit 1"
react-tagcloud,"jest"
react-tabs-redux,"yarn lint && yarn test:browser"
react-toastr,"react-scripts test"
react-tag-input,"jest --notify --coverage"
react-swf,""
react-stripe-elements,"node_modules/.bin/jest"
react-svg-pan-zoom,""
react-svg-map,"jest"
react-tag-autocomplete,"standard lib/*.js spec/*.js && rollup -c rollup.config.js && jasmine"
react-svg-pan-zoom-loader,""
react-switch-case,""
react-tap-event-plugin,"echo "Error: no test specified" && exit 1"
react-textarea-autosize,""
react-swipeable-views,"echo "ok""
react-touch,"cross-env NODE_ENV=test mocha --compilers js:babel-register src/**/tests/*"
react-swipeable-views-utils,"echo "ok""
react-transition-group,"eslint src test && jest --verbose"
react-swipeable-views-core,"echo "ok""
react-tabs,"cross-env BABEL_OUTPUT=commonjs jest"
react-timeout,"mocha --compilers js:babel-core/register --require ./test/helper.js 'test/**/*.@(js|jsx)'"
react-text-mask,"./node_modules/.bin/eslint . --ext .js --ext .jsx && ./node_modules/.bin/mocha --compilers js:babel-core/register core/test --require ./common/domSetup.js --recursive && ./node_modules/.bin/mocha --compilers jsx:babel-core/register react/test --require ./common/domSetup.js --recursive && ./node_modules/.bin/mocha --compilers js:babel-core/register vanilla/test --require ./common/domSetup.js --recursive && ./node_modules/.bin/mocha --compilers js:babel-core/register vue/test --require ./common/domSetup.js --recursive && ./node_modules/.bin/mocha --compilers js:babel-core/register addons/test --require ./common/domSetup.js --recursive"
react-virtual-keyboard,""
react-svg-morph,""
react-table-filter,"echo "Error: no test specified" && exit 1"
react-time-picker,"yarn lint && yarn jest"
react-text-marquee,"jest --coverage"
react-test-renderer,"node ./scripts/jest/jest-cli.js"
react-text-truncate,"echo "Error: no test specified" && exit 1"
react-truncate,"BABEL_ENV=test mocha --require babel-polyfill --require babel-core/register"
react-ultimate-pagination,""
react-virtualized-auto-sizer,"cross-env CI=1 react-scripts test --env=jsdom"
react-toggle,"mocha --require babel-register --require spec/setup.js spec/**/*.spec.js"
react-tagsinput,"standard src/index.js && mocha --compilers js:babel-register"
readline-sync,""
react-twitter-auth,""
react-window,"cross-env CI=1 react-scripts test --env=jsdom"
react-typist,"karma start karma.conf.js"
react-treeview,""
react-timeago,"jest --coverage"
react-window-size,"eslint ./src && mocha $npm_package_options_mocha"
react-twitter-conversion-tracker-plus,"echo "Error: no test specified" && exit 1"
react-vertical-timeline-component,"jest"
react-table,"is-ci "test:ci" "test:dev""
react-widgets,"lerna run test"
read-json-sync,"eslint --fix --format=codeframe benchmark index.js test && istanbul cover test/test.js"
react-with-styles,""
react-user-tour,"babel src --out-dir dist && ./node_modules/.bin/eslint ./src && browserify test/index.js | tap-closer | smokestack -b firefox | tap-status"
reconnect-core,"make test"
readline-transform,"mocha"
react-virtualized,"jest --no-watchman --runInBand"
react-window-infinite-loader,"cross-env CI=1 react-scripts test --env=jsdom"
react-typing-animation,""
react_ujs,""
react-typing-effect,""
react-world-flags,"jest"
react-virtualized-select,"standard && cross-env NODE_ENV=test karma start && codecov"
redux-action,"mocha --require babel-core/register"
react-twitter-conversion-tracker,"echo "Error: no test specified" && exit 1"
react-widgets-moment,"lerna run test"
re-base,"cross-env NODE_ENV=test karma start tests/karma.conf.js"
react-tracking,"jest"
react-vis,"node --inspect node_modules/.bin/babel-node tests/index.js"
redis,"nyc --cache mocha ./test/*.js ./test/commands/*.js --timeout=8000"
recharts-scale,"nyc ava --verbose"
react-weui,"eslint 'src/**/*.js' && mocha --compilers js:babel-core/register --recursive -r ignore-styles -r jsdom-global/register"
redact-secrets,"standard && node test.js"
readable-stream,"tap test/parallel/*.js test/ours/*.js && node test/verify-dependencies.js"
read,"tap test/*.js"
react-youtube-embed,"echo 'no test'"
redux-actions,"jest"
readme-filename,"eslint {,lib/,test/}*.js -s && nyc ava -s"
redact-axios-error,"ava --serial --serial"
redux-mock-store,"mocha --compilers js:babel/register --reporter spec test/*.js"
react-wait,"jest --verbose"
react-wow,"karma start test/karma.conf.js"
reconnectingwebsocket,"echo "Error: no test specified" && exit 1"
redux-first-routing,"cross-env BABEL_ENV=commonjs mocha --compilers js:babel-core/register test/**/*.spec.js"
redux-action-utils,"tape test/*.js"
recaptcha2,"NODE_ENV=test ./node_modules/.bin/mocha --compilers coffee:coffee-script/register --recursive tests"
redux-devtools-themes,""
rebind-host,"ava"
redux-first-router-restore-scroll,"jest"
recluster,"tap test/index.js"
read-package-tree,"tap test/*.js"
readmore-js,"echo "Error: no test specified" && exit 1"
recompose,"jest && flow check && cross-env SNAPSHOT=match npm run build:recompose"
redux-cablecar,"./node_modules/mocha/bin/mocha --recursive --compilers js:babel-core/register"
redis-mock,"make test"
redux-form,"cross-env NODE_ENV=test jest src --runInBand"
redux-first-router,"jest"
rechoir,"mocha -R spec test/index.js"
redux-async-queue,"cross-env BABEL_ENV=commonjs mocha --compilers js:babel-core/register --reporter spec test/*.js && eslint src test"
redux-localstorage,"make test"
redux-immutable,"mocha --compilers js:babel-register './tests/**/*.js'"
redis-rate-limiter,"mocha"
redux-doghouse,"echo "Error: no test specified" && exit 1"
redux-persist-transform-encrypt,"jest"
redux-first-router-link,"jest"
recoilize,"jest --verbose"
recase,"node test"
redux-immutable-state-invariant,"mocha --compilers js:babel-core/register"
redux-saga-routines,"mocha --compilers js:@babel/register test"
redux-api-middleware,"cross-env NODE_ENV=test jest src es"
redux-duck,"babel lib --out-dir build && babel-node test/index.js | tap-spec"
redux-logger,"NODE_ENV=development npm run lint && NODE_PATH=src nyc --all --silent --require babel-core/register mocha --plugins transform-inline-environment-variables --recursive spec/*.spec.js"
redux-batched-subscribe,"make test"
redux-recycle,"NODE_ENV=test ./node_modules/.bin/mocha --compilers js:babel-core/register --recursive"
redis-scripto,"test/index.js"
redux-router,"mocha --compilers js:babel/register --recursive --require src/__tests__/init.js src/**/*-test.js"
redux-auth-wrapper,"mocha --compilers js:babel-core/register --recursive --require test/init.js test/authWrapper-test.js"
redux-infinite-scroll,"test"
redux-debounced,"babel-node node_modules/.bin/babel-istanbul cover _mocha && babel-node node_modules/.bin/babel-istanbul check-coverage --branches 90"
redux-sentry-middleware,"rollup -c && jest"
rebass,"jest"
redis-errors,"node ./node_modules/istanbul/lib/cli.js cover --preserve-comments ./node_modules/mocha/bin/_mocha -- -R spec && standard --fix && node ./node_modules/istanbul/lib/cli.js check-coverage --statement 100"
redlock,"istanbul cover mocha"
redux-injectable-store,"eslint ./"
redux-persist-webextension-storage,""
redux-promise-listener,"nps test"
recursive-readdir,"mocha test/"
recordrtc,"./node_modules/.bin/protractor test/browserstack.config.js"
redis-info,"mocha test/*.test.js"
redux-localstorage-debounce,""
redux-pack,"eslint ./"
redux-socket.io,"eslint src/*.js test/*.js && gulp && mocha --ui tdd --compilers js:babel-register"
redux-saga-tester,"mocha --compilers js:babel-register"
redux-localstorage-filter,"make test"
reflux,"grunt test"
redux-react-session,"jest /src/__tests__"
redux-optimistic-ui,"ava __tests__/**/*.js"
redux-logic-test,"cross-env BABEL_ENV=commonjs mocha --compilers js:babel-register --recursive -r ./test/setup.js"
ref-union,"node-gyp rebuild --directory test && mocha -gc --reporter spec"
ref-napi,"nyc mocha --expose-gc"
redux-orm,"jest"
ref,"mocha -gc --reporter spec --use_strict"
redux-storage-engine-localstorage,"make lint test build"
redux-shortcuts,""
regexgen,"mocha"
redux-testkit,"eslint src test && jest"
redux-state-sync,"jest"
redux-seamless-immutable,"mocha --compilers js:babel-core/register --recursive ./test"
redux-storage,"make lint test build"
ref-struct-di,"node-gyp rebuild --directory test && nyc mocha -gc --reporter spec"
refresh-fetch,"jest"
redux-subscriber,"jest"
redux-ui,"echo "Error: no test specified" && exit 1"
redux-promise,"make test"
redux-watch,"standard && ava test.js"
ref-array-di,"node-gyp rebuild --directory test && nyc mocha -gc --reporter spec"
redux-storage-engine-jsurl,"eslint src test && cross-env NODE_ENV=test nyc --reporter=lcov --reporter=text --check-coverage --lines 100 npm run test:unit"
relateurl,"mocha test/ --bail --reporter spec --check-leaks"
reflexbox,"jest"
registry-auth-token,"mocha && standard"
remotedev-serialize,"jest --onlyChanged"
regression,"./node_modules/.bin/eslint src/** tests/** && ./node_modules/.bin/nyc --reporter=lcov ./node_modules/.bin/mocha --compilers js:babel-core/register"
reefjs,""
ref-union-di,"node-gyp rebuild --directory test && mocha -gc --reporter spec"
remarkable,"yarn test:mocha && yarn test:spec"
refractor,"node script/languages && node script/list && remark . -qfo && prettier --write "**/*.js" && xo --fix && browserify index.js -s refractor > refractor.js && browserify index.js -s refractor -p tinyify > refractor.min.js && nyc --reporter lcov tape test/index.js"
regenerate,"node tests/tests.js"
ref-struct,"node-gyp rebuild --directory test && mocha -gc --reporter spec"
remote-origin-url,"mocha"
response-time,"mocha --reporter spec --bail --check-leaks test/"
rellax,"echo "Error: no test specified" && exit 1"
requirejs,""
request-stats,"standard && tape test.js"
request-promise,"./node_modules/.bin/gulp ci"
require-relative,""
request-ip,"nyc --reporter=html --reporter=text --check-coverage --lines=100 --statements=100 tape ./test/index.js"
repeat-element,"mocha -R spec"
request-promise-native,"./node_modules/.bin/gulp ci"
require-hacker,"mocha --compilers js:babel-core/register --colors --bail --reporter spec test/ --recursive"
replace-ext,"eslint . && nyc mocha --async-only"
requestretry,"mocha -t 2000 -R spec $(find test -name '*.test.js')"
relay-compiler,"f() { EXIT=0; npm run typecheck || EXIT=$?; npm run test-dependencies || EXIT=$?; npm run jest "$@" || EXIT=$?; exit $EXIT; }; f"
ref-array,"node-gyp rebuild --directory test && mocha -gc --reporter spec"
require-directory,"mocha"
require-all,"node test/test.js"
relay-config,"f() { EXIT=0; npm run typecheck || EXIT=$?; npm run test-dependencies || EXIT=$?; npm run jest "$@" || EXIT=$?; exit $EXIT; }; f"
repeat-string,"mocha"
requireindex,"node test/test.js"
relaxed-json,"make"
requirejs-domready,""
requires-port,"mocha test.js"
repeating,"xo && ava"
remove-markdown,"./node_modules/.bin/mocha -R spec test/remove-markdown.js"
relay-test-utils,"f() { EXIT=0; npm run typecheck || EXIT=$?; npm run test-dependencies || EXIT=$?; npm run jest "$@" || EXIT=$?; exit $EXIT; }; f"
remotedev-server,"NODE_ENV=test mocha --recursive"
rename,"make test"
require-from-string,"mocha"
relay-runtime,"f() { EXIT=0; npm run typecheck || EXIT=$?; npm run test-dependencies || EXIT=$?; npm run jest "$@" || EXIT=$?; exit $EXIT; }; f"
reserved-words,"jshint && jscs lib test && mocha"
requestidlecallback,"mocha-phantomjs test/index.html"
resolve-bin,"tap test/*.js"
remote-redux-devtools,"NODE_ENV=test mocha --compilers js:babel-core/register --recursive"
replacestream,"mocha --growl --full-trace"
restify-cookies,"node node_modules/.bin/mocha test"
resolve-options,"eslint index.js test/ && jscs index.js test/ && mocha --async-only"
request,"node node_modules/.bin/eslint lib/ *.js tests/ && echo Lint passed. && node node_modules/.bin/taper tests/test-*.js"
restangular,"grunt test --verbose"
require-dir,"node test"
responselike,"xo && nyc ava"
resourcejs,"./node_modules/mocha/bin/mocha test/test.js -b -t 30000 --exit"
resize-img,"xo && ava"
resolve-path,"mocha --reporter spec --bail --check-leaks test/"
resemblejs,"jest nodejs-tests"
request-debug,"node node_modules/.bin/mocha"
resolve-protobuf-schema,"tape test/index.js"
resolve,""
reservoir,"vows test/*.js"
restler,"node test/all.js"
restify-cors-middleware,"require-lint && standard && mocha"
rheostat,"babel src -d lib && node scripts/buildCSS.js && eslint --ext .js,.jsx src test stories && nyc npm run test:all"
restful.js,"make test"
retry-as-promised,"cross-env DEBUG=retry-as-promised,retry-as-promised:* NODE_ENV=test ./node_modules/.bin/mocha --check-leaks --colors -t 10000 --reporter spec test/**/*.test.js test/*.test.js"
restify-errors,"make test"
restify,"make prepush"
restify-plugins,"make test"
revalidator,"vows test/*-test.js --spec"
rijndael-js,"node test/rijndael && node test/rijndael-block"
rewire,"mocha -R spec --check-leaks"
revalidate,"jest"
retry,"./node_modules/.bin/istanbul cover ./node_modules/tape/bin/tape ./test/integration/*.js"
rimraf,"tap test/*.js"
rickshaw,"make && nodeunit tests"
reveal,""
resx,"eslint . && rm -rf cjs && mkdir cjs && babel lib -d cjs --presets=@babel/preset-env --plugins=add-module-exports && echo '{"type":"commonjs"}' > cjs/package.json && browserify --standalone resx cjs/index.js -o resx.js && uglifyjs resx.js --compress --mangle -o resx.min.js && mocha test -R spec"
rfc2047,"mocha && jshint ."
restling,"mocha spec/test.js"
retinajs,"mocha $npm_package_options_mocha"
ringbufferjs,"mocha"
rest,"npm run-script lint && npm run-script buster"
rmc-drawer,"jest"
rivets,"gulp spec"
rollup-plugin-buble,"rollup -c && mocha test/test.js"
righto,"node test"
rmfr,"eslint --fix --format=codeframe index.js test.js && nyc --reporter=html --reporter=text node test.js"
rn-fetch-blob,"echo "Error: no test specified" && exit 1"
right-align,"mocha"
roll,"./node_modules/mocha/bin/mocha"
roll-a-die,"node_modules/.bin/jest"
roarr,"NODE_ENV=test ava --serial --verbose"
rison,""
robust-point-in-polygon,"tape test/*.js"
rollup-plugin-add-git-msg,"rollup -c && mocha test/index.js"
rollup-plugin-url,"rollup -c && mocha --require @babel/register"
rollup-plugin-node-globals,"rollup -c -f cjs -o dist/rollup-plugin-node-globals.cjs.js && rollup -c -f es -o dist/rollup-plugin-node-globals.es6.js && mocha test/index.js && jest"
rosie,"eslint src && prettier-check src/rosie.js src/__tests__/rosie.test.js README.md && jest"
rn-material-ui-textfield,"eslint index.js src && jest --silent"
riotcontrol,"echo "Error: no test specified" && exit 1"
rollup-plugin-node-builtins,"rollup -c -f cjs -o dist/rollup-plugin-node-builtins.cjs.js && rollup -c -f es -o dist/rollup-plugin-node-builtins.es6.js && node build-constants.js && mocha"
rocksdb,"standard && verify-travis-appveyor && tape test/*-test.js | tap-spec && prebuild-ci"
ripemd160,"standard && node test/*.js"
rsocket-websocket-client,"f() { EXIT=0; yarn run typecheck || EXIT=$?; yarn run jest "$@" || EXIT=$?; exit $EXIT; }; f"
rrc,"jest"
rollup-plugin-size-snapshot,"jest"
rollup-plugin-json,"rollup -c && mocha"
rpio,""
riot-route,"node rollup.js && uglifyjs dist/route.js --comments --mangle -o dist/route.min.js && uglifyjs dist/amd.route.js --comments --mangle -o dist/amd.route.min.js && uglifyjs dist/route+tag.js --comments --mangle -o dist/route+tag.min.js && uglifyjs dist/amd.route+tag.js --comments --mangle -o dist/amd.route+tag.min.js && eslint src test/specs && karma start test/karma.conf.js && mocha test/specs/server.specs.js"
rpi-gpio,"mocha"
rr-notifications,"jest"
rsocket-websocket-server,"f() { EXIT=0; yarn run typecheck || EXIT=$?; yarn run jest "$@" || EXIT=$?; exit $EXIT; }; f"
rollup-plugin-peer-deps-external,"jest"
rtl-detect,"grunt test"
rsmq-worker,"grunt test"
rollup-plugin-progress,""
romans,"karma start karma.conf.js"
rsocket-tcp-client,"f() { EXIT=0; yarn run typecheck || EXIT=$?; yarn run jest "$@" || EXIT=$?; exit $EXIT; }; f"
riotjs,"make riot"
routie,"echo "Error: no test specified" && exit 1"
round,"standard && tape test.js"
romaji-name,"node test.js"
rollup-plugin-auto-external,"$(npm bin)/jest"
route-parser,"mocha && karma start --singleRun"
r-script,""
rrdir,"make test"
rx-core-binding,"grunt"
run-parallel-limit,"standard && tape test/*.js && zuul -- test/*.js"
rsocket-types,"f() { EXIT=0; yarn run typecheck || EXIT=$?; yarn run jest "$@" || EXIT=$?; exit $EXIT; }; f"
rsync,"node_modules/.bin/mocha -R spec tests/*.test.js"
rsocket-core,"f() { EXIT=0; yarn run typecheck || EXIT=$?; yarn run jest "$@" || EXIT=$?; exit $EXIT; }; f"
rx-angular,"grunt"
rtp-parser,"mocha test/ --reporter spec"
rx-lite-coincidence,"grunt"
rsvp,"ember test"
rtlcss,"standard && node ./lib/rtlcss.js && mocha -R spec"
rollup-plugin-visualizer,"node build.js --all --e2e && node build.js --all --test"
rss,"tape test --tap | tap-difflet"
rx-lite-virtualtime,"grunt"
rtree,"grunt test"
rx-lite,"grunt"
rsocket-tcp-server,"f() { EXIT=0; yarn run typecheck || EXIT=$?; yarn run jest "$@" || EXIT=$?; exit $EXIT; }; f"
run-sequence,"mocha --reporter spec"
russian-nouns-js,"node testAPI.js"
rx-core,"grunt"
s3-download-stream,"node test.js"
rwlock,""
rx-lite-aggregates,"grunt"
rx-lite-async,"grunt"
root-check,"node test.js"
rx-lite-time,"grunt"
run-parallel,"standard && tape test/*.js"
runmd,"mocha test"
rx,"grunt"
rsocket-flowable,"f() { EXIT=0; yarn run typecheck || EXIT=$?; yarn run jest "$@" || EXIT=$?; exit $EXIT; }; f"
rx-lite-experimental,"grunt"
rx-lite-joinpatterns,"grunt"
rx-dom,"grunt"
runes,"eslint . && ava test"
rx-lite-backpressure,"grunt"
rx-node,"tape test/**/*.js | tap-spec"
rx-jquery,"grunt"
rusha,"./node_modules/.bin/grunt test"
rx.wamp,"echo "Error: no test specified" && exit 1"
rx-lite-testing,"grunt"
safe-json-stringify,"tape test/safe-json-stringify-test.js"
s3-upload-stream,"mocha -R spec -s 100 ./tests/test.js"
s3-streams,"eslint --ignore-path .gitignore . && NODE_PATH=lib NODE_ENV=test istanbul cover node_modules/.bin/_mocha -- -r test/helpers/chai -r test/helpers/sinon -R spec test/spec && istanbul check-coverage --statement 100 --branch 100 --function 100"
safe-regex,"tape test/*.js"
sailthru-client,""
saml2-js,"make -Br test"
s3rver,"mocha --timeout 10000 --reporter spec --ui bdd"
sails.io.js,"node ./node_modules/mocha/bin/mocha -b --reporter spec --timeout 10000"
safe-timers,"tape test/*.js | tap-spec"
sass-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test npm run test:coverage"
sade,"tape test/*.js | tap-spec"
s3-uploader,"mocha -b -c --check-leaks -R tap -r test/support/env test/**"
sane,"prettier --trailing-comma es5 --single-quote --write index.js 'src/**/*.js' 'test/**/*.js' && eslint src/ test/ index.js && mocha --bail test/test.js && mocha --bail test/utils-test.js"
safer-buffer,"standard && tape tests.js"
sasl-digest-md5,"node_modules/.bin/mocha --reporter spec --require test/node/bootstrap test/*.test.js"
safe-compare,"mocha && matcha"
sane-email-validation,"node tests/all.js"
saml,"mocha"
sandboxed-module,"node test/run"
sanitizer,""
sc-broker-cluster,""
sass,""
salesman.js,"echo "Error: no test specified" && exit 1"
sasl-external,"node_modules/.bin/mocha --reporter spec --require test/node/bootstrap test/*.test.js"
save-pixels,"tap test/*.js"
saml20,"mocha -R spec test"
sasl-plain,"node_modules/.bin/mocha --reporter spec --require test/node/bootstrap test/*.test.js"
save-csv,"make test"
sax-stream,"make test"
sanitize-html,"npx eslint . && mocha test/test.js"
saywhen,"jasmine"
sasl-anonymous,"node_modules/.bin/mocha --reporter spec --require test/node/bootstrap test/*.test.js"
samlp,"mocha"
sc-errors,"echo "Error: no test specified" && exit 1"
sasl-scram-sha-1,"node test/index.js"
sbd,"mocha -R spec"
scroller,"./node_modules/.bin/mocha test"
scalike,"./node_modules/mocha/bin/mocha --compilers ts:espower-typescript/guess test/**/*.ts"
sanctuary,"sanctuary-lint && sanctuary-test && sanctuary-doctest"
saslmechanisms,"node_modules/.bin/mocha --reporter spec --require test/node/bootstrap test/*.test.js"
sc-broker,"mocha --reporter spec --timeout 10000 --slow 10000"
scheduler,"cross-env NODE_ENV=development jest --config ./scripts/jest/config.source.js"
scroll,"tape test.js"
sc-hot-reboot,"echo "Error: no test specified" && exit 1"
sass-graph,"mocha ./test/test*.js"
schedule,"cross-env NODE_ENV=development jest --config ./scripts/jest/config.source.js"
satnav,"echo "Error: no test specified" && exit 1"
screeps,""
scoped-http-client,"make test"
saslprep,"ava"
scrambo,"mocha -s 10"
sax,"tap test/*.js --cov && standard -F test/*.js lib/*.js"
scratch-env,""
schwifty,"lab -a @hapi/code -t 100 -L"
sc-framework-health-check,"echo "Error: no test specified" && exit 1"
scrypt-async,"grunt test"
seatsio,"jest"
schluessel,"npx eslint . && NODE_ENV=testing node test.js"
scrollreveal,"rm -rf .ignore/coverage/**/ && ./node_modules/eslint/bin/eslint.js src test && ./node_modules/karma/bin/karma start ./test/karma.conf.js"
scroll-to-element,""
schema-registry,"istanbul cover _mocha -- --recursive --timeout 12500 -R spec test/int && istanbul check-coverage --statements 60"
search-index,"rm -rf fii && rm -rf test/sandbox && mkdir test/sandbox && rm -rf fii && rm -rf test/sandbox && mkdir test/sandbox && tape test/src/*-test.js && rm -rf fii && rm -rf test/sandbox && mkdir test/sandbox && rm -rf ./dist/* && webpack && cd dist && ln -s search-index-*.js search-index.js && cd .. && cat test/sandbox/browser-tests.js | tape-run && standard --fix test/src/* src/* demo/src/* demo/generate-index/*.js"
scrolltofixed,"echo "Error: no test specified" && exit 1"
scc-broker-client,""
script-ext-html-webpack-plugin,"semistandard & install-module-versions dynavers.json && cross-env VERSION=webpack1 HWP_VERSION=hwp3 jasmine && cross-env VERSION=webpack2 HWP_VERSION=hwp3 jasmine && cross-env VERSION=webpack3 HWP_VERSION=hwp3 jasmine && cross-env VERSION=webpack4 HWP_VERSION=hwp3 jasmine && cross-env VERSION=webpack4 HWP_VERSION=hwp4 jasmine"
sat,"mocha"
screeps-profiler,"eslint ."
scrollmagic,"./node_modules/karma/bin/karma start ./dev/tests/karma.conf.js"
secp256k1,""
scrypt,"mocha tests/scrypt-tests.js"
select2,""
scriptjs,""
selectize,"karma start"
scroll-lock,"jest"
sdp-transform,"bndg test/*.test.js"
segment-api,""
searchjs,"NODE_ENV=test mocha --require babel-register ./test/test.js --reporter spec"
seededshuffle,"mocha test.js"
seamless-immutable,"grunt"
semantic-ui-embed,""
scryptsy,"mocha --ui bdd"
scrollbooster,""
semantic-ui-checkbox,""
semantic-ui-tab,""
secure-random-string,"node tests.js"
scroll-into-view,"browserify ./test/test.js | tape-run"
scrollparent,""
secure-json-parse,"tap test.js"
sc-channel,""
seedrandom,"grunt travis"
selectables,"echo "Error: no test specified" && exit 1"
semantic-ui-visibility,""
scss-parser,"standard && mocha lib/**/*.js test/**/*.js --reporter min --recursive --harmony_destructuring --harmony_rest_parameters"
secure-password,"tape test.js"
season,"grunt test"
seen,"cake build && mocha ./test/mocha/*.coffee"
semantic-ui-dimmer,""
secure-random-password,"eslint --ignore-pattern *.spec.js lib index.js && jest"
sequester,"proof platform win32 && proof test */*/*.t.js || t/test"
semantic-release,"xo && nyc ava -v"
selectn,"dependency-check ./package.json && dependency-check ./package.json --unused --no-dev && standard --silent && node test.js | tap-spec"
semantic-ui-dropdown,""
selenium-standalone,"./bin/selenium-standalone install && mocha"
serverless-jest-plugin,"jest"
semantic-ui-accordion,""
semantic-ui-api,""
semantic-ui-rating,""
seed-random,"node test/index.js"
semantic-ui-modal,""
semantic-ui-sticky,""
sequelize,"node -e "console.log('#'.repeat(process.env.DIALECT.length + 22) + '\n# Running tests for ' + process.env.DIALECT + ' #\n' + '#'.repeat(process.env.DIALECT.length + 22))" && mocha $npm_package_options_mocha "test/unit/**/*.js" && mocha $npm_package_options_mocha "test/integration/**/*.test.js""
semantic-ui-transition,""
semantic-ui-search,""
send,"mocha --check-leaks --reporter spec --bail"
semantic-ui-shape,""
semantic-ui-progress,""
sequelize-fixtures,"./node_modules/.bin/mocha tests"
server-timing-header,"jest"
server,"jest --coverage --forceExit"
service-worker-mock,"jest"
semantic-ui-popup,""
session-file-store,"./node_modules/.bin/mocha --reporter spec --bail --check-leaks test/"
sharp,"semistandard && cpplint && nyc --reporter=lcov --branches=99 mocha --slow=1000 --timeout=60000 ./test/unit/*.js && license-checker --production --summary --onlyAllow="Apache-2.0;BSD;ISC;MIT""
