log4js,"eslint "lib/**/*.js" "test/**/*.js" && tap "test/tap/**/*.js" --cov"
loglevel,"grunt test && tsc --noEmit ./test/type-test.ts"
log-symbols,"xo && ava && tsd"
log-update,"xo && ava && tsd"
long,"node tests"
loose-envify,"tap test/*.js"
lowdb,"del-cli lib && tsc && xv lib"
lru-cache,"tap"
make-dir,"xo && nyc ava && tsd"
map-stream,"asynct test/"
markdown-it,"eslint . && nyc mocha && node support/specsplit.js"
markdown,"grunt test"
marked,"jasmine --config=jasmine.json"
@material-ui-core,"yarn lint && yarn typescript && yarn test:coverage"
@material-ui-icons,"yarn lint && yarn typescript && yarn test:coverage"
material-ui,"yarn lint && yarn typescript && yarn test:coverage"
mathjs,"mocha test/unit-tests --recursive --forbid-only && standard --env=mocha --env=worker"
md5-file,"standard && mocha"
md5,"mocha"
memoize-one,"yarn jest"
memory-fs,"mocha"
meow,"xo && ava && tsd"
merge,"./node_modules/.bin/mocha lib/test/index.js"
merge-stream,"istanbul cover test.js && istanbul check-cover --statements 100 --branches 100"
metalsmith,"npm install && mocha $HARMONY_OPTS"
method-override,"mocha --check-leaks --reporter spec --bail test/"
methods,"mocha --reporter spec --bail --check-leaks test/"
micromatch,"mocha"
mime,"mocha src/test.js"
mime-types,"mocha --reporter spec test/test.js"
mini-css-extract-plugin,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test npm run test:coverage"
minimatch,"tap test/*.js --cov"
minimist,"tap test/*.js"
mkdirp,"tap"
mobx,"jest"
mobx-react,"jest"
mocha,"nps test"
mockjs,"grunt travis --verbose"
moment,"grunt test"
moment-timezone,"grunt"
mongodb,"rimraf lib && tsc && api-extractor run && rimraf 'lib/**/*.d.ts*' && tsc --noEmit mongodb.d.ts && eslint -v && eslint --max-warnings=0 --ext '.js,.ts' src test && mocha --recursive test/functional test/unit"
mongoose,"mocha --exit ./test/*.test.js ./test/typescript/main.test.js"
morgan,"mocha --check-leaks --reporter spec --bail"
mqtt,"standard | snazzy && node_modules/.bin/nyc --reporter=lcov --reporter=text ./node_modules/mocha/bin/_mocha"
ms,"mocha tests.js"
mssql,"standard && node_modules/.bin/mocha --exit -t 15000 test/common/unit.js"
multer,"standard && mocha"
multimatch,"xo && ava && tsd"
mustache,"eslint mustache.js bin/mustache test/*.js test/**/*.js && mocha --reporter spec test/*-test.js"
mysql2,"eslint Contributing.md "documentation/**/*.md" "examples/*.js" && eslint index.js promise.js "lib/**/*.js" "test/**/*.js" "benchmarks/**/*.js" && node ./test/run.js"
mysql,"node test/run.js"
mz,"mocha --reporter spec"
nanoid,"jest --coverage && eslint . && check-dts && size-limit && yaspeller *.md"
nan,"tap --gc --stderr test/js/*-test.js"
nconf,"jest --verbose"
ncp,"mocha -R spec"
nedb,"./node_modules/.bin/mocha --reporter spec --timeout 10000"
needle,"mocha test"
nib,"mocha"
nock,"nyc mocha tests"
node-cache,"nyc --require coffee-script/register mocha _src/test/mocha_test.coffee -R spec && tsc"
node-dir,"./node_modules/.bin/mocha --reporter spec"
node-emoji,"./node_modules/.bin/mocha --require should --bail --reporter spec test/*"
node.extend,""
node-fetch,"node --experimental-modules node_modules/c8/bin/c8 --reporter=html --reporter=lcov --reporter=text --check-coverage node --experimental-modules node_modules/mocha/bin/mocha"
node-forge,"cross-env NODE_ENV=test mocha -t 30000 -R ${REPORTER:-spec} tests/unit/index.js"
nodegit,"jshint lib test/tests test/utils lifecycleScripts && node --expose-gc test"
node-gyp,"standard */*.js test/**/*.js && tap --timeout=120 test/test-*"
nodemailer,"grunt"
nodemon,"eslint lib/**/*.js && for FILE in test/**/*.test.js; do echo $FILE; TEST=1 mocha --exit --timeout 30000 $FILE; if [ $? -ne 0 ]; then exit 1; fi; sleep 1; done"
node-notifier,"eslint example/*.js lib/*.js notifiers/*.js test/**/*.js index.js && jest"
node-pre-gyp,"tape test/*test.js"
node-sass,"mocha test/{*,**/**}.js"
node-schedule,"tape test/*.js"
node-static,"nyc npm run vows"
node-uuid,"mocha test/test.js"
node-watch,"mocha test/test.js --exit --slow 500"
nomnom,"./node_modules/.bin/nodeunit test/*.js"
nopt,"tap test/*.js"
normalize.css,""
normalize-url,"xo && nyc ava && tsd"
npmlog,"standard && tap test/*.js"
npm,"tap && eslint test/lib test/bin lib scripts docs smoke-tests"
npm-run-all,"node scripts/make-slink.js && eslint bin lib scripts test "test-workspace/tasks/*.js" && nyc --require babel-register npm run _mocha"
nprogress,"mocha"
numeral,"grunt"
nunjucks,"eslint nunjucks scripts tests && cross-env NODE_ENV=test scripts/bundle.js && cross-env NODE_ENV=test NODE_PATH=tests/test-node-pkgs scripts/testrunner.js"
nyc,"standard && node ./npm-run-clean.js && node ./build-self-coverage.js && tap && node ./bin/nyc report --temp-dir ./.self_coverage/ -r text -r lcov"
oauth,"make test"
object-assign,"xo && ava"
object.assign,"eslint . && es-shim-api --bound && nyc node test && nyc node test/shimmed && node test/ses-compat && aud --production"
object-hash,"node ./node_modules/.bin/mocha test"
object-path,"mocha test.js"
@oclif-command,"yarn build --noEmit && tsc -p test --noEmit && mocha --forbid-only "test/**/*.test.ts" && yarn lint"
@oclif-config,"yarn build --noEmit && tsc -p test --noEmit && mocha --forbid-only "test/**/*.test.ts" && yarn lint"
@oclif-plugin-help,"yarn build --noEmit && tsc -p test --noEmit && mocha --forbid-only "test/**/*.test.ts" && yarn lint"
@octokit-rest,""
once,"tap test/*.js"
on-finished,"mocha --reporter spec --bail --check-leaks test/"
opener,""
open,"xo && tsd"
opn,"xo && tsd"
optimist,"tap ./test/*.js"
optimize-css-assets-webpack-plugin,"jest"
ora,"xo && ava && tsd"
osenv,"tap test/*.js"
os,"echo "Error: no test specified" && exit 1"
pako,"eslint . && mocha"
parse5,"eslint . && mocha --ui exports --reporter progress --timeout 20000 packages/**/test/*.test.js"
parseurl,"mocha --check-leaks --bail --reporter spec test/"
passport-local,"make test"
passport-oauth2,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js test/**/*.test.js"
passport-oauth,"make test"
passport,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js test/**/*.test.js"
passport-strategy,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js"
path-exists,"xo && ava && tsd"
path-is-absolute,"xo && node test.js"
path,""
path-to-regexp,"rimraf dist/ dist.es2015/ && tsc && tsc -P tsconfig.es2015.json && tslint "src/**/*" --project tsconfig.json && jest --coverage && size-limit"
pg,"yarn build && yarn lerna exec yarn test"
phantomjs,"nodeunit --reporter=minimal test/tests.js && eslint ."
phantomjs-prebuilt,"nodeunit --reporter=minimal test/tests.js && eslint ."
@phosphor-widgets,"lerna run test"
pify,"xo && ava"
pino,"eslint . && tap --100 test/*test.js test/*/*test.js"
pkginfo,"vows test/*-test.js --spec"
plist,"make test"
plugin-error,"eslint . && jscs index.js test/ && mocha --async-only && tsc -p test/types"
pluralize,"semistandard && istanbul cover node_modules/mocha/bin/_mocha -- -R spec --bail"
pm2,"bash test/unit.sh && bash test/e2e.sh"
pngjs,"yarn lint && yarn prettier:check && tape test/*-spec.js | tap-dot && node test/run-compare"
pnp-webpack-plugin,""
polished,"jest src"
@polymer-polymer,"gulp lint && polymer test --npm --module-resolution=node"
popper.js,"yarn test:unit && yarn test:functional"
portfinder,"vows test/*-test.js --spec"
postcss-cssnext,"eslint --ignore-path .gitignore . && babel src --out-dir lib && tape "lib/__tests__/*.js""
postcss-flexbugs-fixes,"gulp"
postcss-import,"eslint . --fix && ava"
postcss-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
postcss-nested,"jest --coverage && eslint . && check-dts"
postcss-normalize,"npm install && npx rollup -c .rollup.js && npx eslint --cache src && npx postcss-tape"
postcss,"jest --coverage && eslint . && ./test/version.js && check-dts && ./test/integration.js && yaspeller *.md docs/{**/,}*.md && size-limit"
postcss-preset-env,"eslint src/*.js src/lib/*.js src/patch/*.js --cache --ignore-path .gitignore --quiet && postcss-tape"
postcss-safe-parser,"jest --coverage && eslint . && ./test/integration.js"
pouchdb,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
preact,"npm-run-all build lint test:unit"
prettier,"jest"
pretty-bytes,"xo && ava && tsd"
pretty-error,"mocha "test/**/*.coffee""
prettyjson,"jshint lib/*.js test/*.js && mocha --reporter spec"
pretty-ms,"xo && ava && tsd"
prismjs,"npm-run-all test:*"
process,"mocha test.js"
progress-bar-webpack-plugin,"echo "Error: no test specified" && exit 1"
progress,""
promise,"node build && mocha --bail --timeout 200 --slow 99999 -R dot && node --expose-gc test/memory-leak.js"
promise-polyfill,"rollup -i src/index.js -o lib/index.js -f cjs && eslint src && google-closure-compiler --js=src/*.js --checks_only --module_resolution=node --compilation_level=ADVANCED && tsc --checkJS --allowJS --noEmit src/index.js && mocha && karma start --single-run"
prompt,"vows test/prompt-test.js --spec"
prompts,"tape test/*.js | tap-spec"
prop-types,"eslint . && jest"
protobufjs,"tape -r ./lib/tape-adapter tests/*.js tests/node/*.js && tsc tests/comp_typescript.ts --lib es2015 --strictNullChecks --experimentalDecorators --emitDecoratorMetadata && tsc tests/data/test.js.ts --lib es2015 --noEmit --strictNullChecks && tsc tests/data/*.ts --lib es2015 --noEmit --strictNullChecks"
pull-stream,"tape test/*.js | tap-bail | tap-spec"
pump,"node test-browser.js && node test-node.js"
puppeteer,"rimraf lib && tsc --version && tsc -b src/tsconfig.cjs.json && tsc -b src/tsconfig.esm.json && ([ "$CI" = true ] && eslint --ext js --ext ts --quiet -f codeframe . || eslint --ext js --ext ts .) && rimraf lib && tsc --version && tsc -b src/tsconfig.cjs.json && tsc -b src/tsconfig.esm.json && rimraf new-docs && rimraf docs-api-json && api-extractor run --local --verbose && node utils/doclint/cli.js && commitlint --from=HEAD~1 && prettier --check **/README.md docs/troubleshooting.md --silent && cross-env COVERAGE=1 npm run unit && wtr"
q,""
qs,""
query-string,"xo && ava && tsd"
querystring,"node ./test/common-index.js && node ./test/tap-index.js"
quill,""
raf,"node test.js"
ramda,"cross-env BABEL_ENV=cjs mocha --require @babel/register --reporter spec && eslint scripts/bookmarklet scripts/*.js source/*.js source/internal/*.js test/*.js test/**/*.js lib/sauce/*.js lib/bench/*.js"
randombytes,"standard && node test.js | tspec"
randomstring,"mocha"
raven,"lerna run --stream --concurrency 1 --sort test"
raw-body,"mocha --trace-deprecation --reporter spec --bail --check-leaks test/"
raw-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
rc,"set -e; node test/test.js; node test/ini.js; node test/nested-env-vars.js"
rc-slider,"father test"
rc-util,"father test"
react-addons-css-transition-group,"node ./scripts/jest/jest-cli.js"
react-addons-shallow-compare,"node ./scripts/jest/jest-cli.js"
react-apollo,""
react-app-polyfill,"cd packages/react-scripts && node bin/react-scripts.js test"
react-bootstrap,"eslint --ext tsx --ext ts src && tsc --noEmit && cross-env NODE_ENV=test karma start --single-run && cross-env NODE_ENV=test-server mocha test/server/*Spec.js"
react-color,"jest && eslint src/**/*.js"
react-datepicker,"cross-env NODE_ENV=test karma start karma.conf.js --single-run"
react-dev-utils,"cd packages/react-scripts && node bin/react-scripts.js test"
react-dnd-html5-backend,""
react-dnd,""
react-dom,"node ./scripts/jest/jest-cli.js"
react-dropzone,"cross-env NODE_ENV=test npm run eslint:src && jest --coverage && npm run typescript"
react-error-overlay,"cd packages/react-scripts && node bin/react-scripts.js test"
react-helmet,"rimraf lib coverage es && eslint --ignore-path .gitignore --fix -- . && karma start karma.config.js && istanbul report lcov text"
react-hot-loader,"yarn test:es2015 && yarn test:modern"
react-icons,""
react-intl,"bazel test //..."
react-lifecycles-compat,"node install.js && rollup -c && jest test.js"
react-markdown,"run-s build format test:*"
react-modal,"cross-env NODE_ENV=test karma start"
react-motion,"cross-env NODE_ENV=test karma start ./karma.conf.js --single-run"
react-native,"jest"
react-native-vector-icons,"eslint index.js {bin,lib}/*.js"
react-onclickoutside,"run-s test:**"
react,"node ./scripts/jest/jest-cli.js"
react-redux,"eslint src test/utils test/components test/hooks && jest"
react-router-dom,"jest --projects ./packages/*/"
react-router,"jest --projects ./packages/*/"
react-router-redux,"eslint examples src test && mocha --compilers js:babel-register --recursive ./test/*.spec.js && karma start"
react-scripts,"cd packages/react-scripts && node bin/react-scripts.js test"
react-slick,"eslint src && jest"
reactstrap,"cross-env SKIP_PREFLIGHT_CHECK=true react-app-rewired test --env=jsdom"
react-tap-event-plugin,"echo "Error: no test specified" && exit 1"
react-test-renderer,"node ./scripts/jest/jest-cli.js"
react-transition-group,"run-p lint:* && jest --verbose"
react-virtualized,"jest --no-watchman --runInBand"
readable-stream,"tap -J --no-esm test/parallel/*.js test/ours/*.js"
readline-sync,""
read,"tap test/*.js"
read-pkg,"xo && ava && tsd"
read-pkg-up,"xo && ava && tsd"
recast,"eslint --ext .ts . && ts-emit-clean && tsc && test/run.sh"
recompose,"jest && flow check && cross-env SNAPSHOT=match npm run build:recompose"
recursive-readdir,"mocha test/"
redis,"nyc --cache mocha ./test/*.spec.js ./test/commands/*.spec.js --timeout=8000 && nyc report --reporter=html"
redux-actions,"jest"
redux-form,"jest"
redux-logger,"eslint src && nyc --all --silent --require babel-core/register mocha --plugins transform-inline-environment-variables --recursive spec/*.spec.js"
redux,"rollup -c && jest"
redux-thunk,"cross-env BABEL_ENV=commonjs mocha --require @babel/register --reporter spec test/*.js"
reflect-metadata,"gulp test"
request,"standard && taper tests/test-*.js && node tests/browser/start.js"
request-promise-native,"./node_modules/.bin/gulp ci"
request-promise,"./node_modules/.bin/gulp ci"
require-all,"node test/test.js"
require-dir,"node test"
requireindex,"node test/test.js"
requirejs,""
reselect,"better-npm-run test"
resize-observer-polyfill,"node ./node_modules/eslint/bin/eslint.js "**/*.js" --ignore-pattern "/dist/" && karma start --browsers Chrome && rollup -c && cpy src/index.js.flow dist --rename=ResizeObserver.js.flow && node tests/node/index.js"
resolve-from,"xo && ava && tsd"
resolve,""
restify,"make prepush"
restler,"node test/all.js"
rimraf,"tap test/*.js"
rollup,"shx rm -rf dist && git rev-parse HEAD > .commithash && rollup -c && shx cp src/rollup/types.d.ts dist/rollup.d.ts && shx chmod a+x dist/bin/rollup && mocha test/test.js && mocha test/browser/index.js && shx rm -rf test/typescript/dist && shx cp -r dist test/typescript/ && tsc --noEmit -p test/typescript && tsc --noEmit && node --expose-gc test/leak/index.js && node scripts/test-package.js"
rollup-plugin-babel,"rollup -c && mocha"
rollup-plugin-commonjs,"shx rm -rf dist/* && rollup -c && mocha && tsc"
rollup-plugin-node-resolve,"rollup -c && mocha && tsc && eslint src test/*.js"
rollup-pluginutils,"rollup -c && shx cp src/pluginutils.d.ts dist/pluginutils.d.ts && jest"
rsvp,"ember test"
run-sequence,"mocha --reporter spec"
rxjs,"tsc -b ./src/tsconfig.cjs.json ./src/tsconfig.cjs.spec.json ./src/tsconfig.esm.json ./src/tsconfig.esm5.json ./src/tsconfig.esm5.rollup.json ./src/tsconfig.types.json ./src/tsconfig.types.spec.json ./spec/tsconfig.json && mocha --config spec/support/.mocharc.js "dist/spec/**/*-spec.js""
rx,"grunt"
safe-buffer,"standard && tape test/*.js"
sanitize-filename,"tape test.js"
sanitize-html,"npx eslint . && mocha test/test.js"
sass-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
sax,"tap test/*.js --cov -j4 && standard -F test/*.js lib/*.js"
secp256k1,""
selenium-webdriver,""
semantic-ui-react,"yarn satisfied && gulp build:docs:docgen && cross-env NODE_ENV=test node -r @babel/register ./node_modules/karma/bin/karma start karma.conf.babel.js"
semver,"tap"
send,"mocha --check-leaks --reporter spec --bail"
sequelize,"node scripts/teaser && mocha --require scripts/mocha-bootload --globals setImmediate,clearImmediate --exit --check-leaks --colors -t 30000 --reporter spec "test/unit/**/*.js" && mocha --require scripts/mocha-bootload --globals setImmediate,clearImmediate --exit --check-leaks --colors -t 30000 --reporter spec "test/integration/**/*.test.js""
serialize-javascript,"nyc --reporter=lcov mocha test/unit"
serialport,"nyc --reporter=html --reporter=text --reporter lcovonly mocha"
serve-favicon,"mocha --reporter spec --bail --check-leaks test/"
serve-index,"mocha --reporter spec --bail --check-leaks test/"
serve-static,"mocha --reporter spec --bail --check-leaks test/"
sha1,"mocha"
shallowequal,"jest ."
sharp,"semistandard && cpplint && nyc --reporter=lcov --branches=99 mocha --slow=1000 --timeout=60000 ./test/unit/*.js && license-checker --production --summary --onlyAllow="Apache-2.0;BSD;ISC;MIT""
shelljs,"ava test/*.js && eslint ."
shell-quote,"tape test/*.js"
shortid,"grunt test && size-limit"
should,"rollup --output.format=cjs --output.file=cjs/should.js lib/index.js && rollup --output.format=es --output.file=es6/should.js lib/index.js && mocha -R mocha-better-spec-reporter --require ./cjs/should --color --check-leaks ./test/*.test.js ./test/**/*.test.js"
showdown,"grunt test"
simple-git,"yarn test:consumer && yarn test:jest"
sinon-chai,"mocha"
sinon,"mocha --recursive -R dot "test/**/*-test.js" && mochify --no-detect-globals --recursive -R dot --grep WebWorker --invert --plugin [ proxyquire-universal ] "test/**/*-test.js" && mochify --no-detect-globals --https-server 8080 --no-request-interception test/webworker/webworker-support-assessment.js && mocha -r esm test/es2015/module-support-assessment-test.es6"
slash,"xo && ava && tsd"
slugify,"node bin/build && npx mocha --recursive"
slug,"standard && mocha --experimental-modules test/*.mjs && nyc --reporter none mocha test/**/*.js && karma start --single-run --browsers ChromeHeadless,FirefoxHeadless .karma.config.js && nyc report --reporter=text --reporter=html && nyc check-coverage --lines 100 --branches 100 --statements 100 --functions 100"
soap,"mocha --timeout 15000 --bail --exit test/*-test.js test/security/*.js"
socket.io-client,"prettier --check "lib/**/*.ts" "test/**/*.js" "test/**/*.ts" "support/**/*.js" && rimraf ./build && tsc && if test "$BROWSERS" = "1" ; then npm run test:browser; else npm run test:node; fi"
socket.io,"prettier --check "lib/**/*.ts" "test/**/*.ts" && rimraf ./dist && tsc && tsd && nyc mocha --require ts-node/register --reporter spec --slow 200 --bail --timeout 10000 test/socket.io.ts"
sockjs-client,"mocha tests/node.js"
source-map-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
source-map,"node test/run-tests.js"
source-map-support,"mocha"
split2,"standard --verbose && nyc --lines 100 --branches 100 --functions 100 --check-coverage --reporter=text tape test.js"
split,"asynct test/"
sprintf-js,"eslint . && mocha test/*.js"
sprintf,"nodeunit test/function-export.js"
sqlite3,"node test/support/createdb.js && mocha -R spec --timeout 480000"
ssh2,"node test/test.js"
stack-trace,"jest"
standard,"./bin/cmd.js --verbose && tape test/*.js"
string,"gulp test"
strip-ansi,"xo && ava && tsd"
strip-json-comments,"xo && ava && tsd"
styled-components,"wsrun --exclude-missing test"
stylelint-config-standard,"jest"
stylelint-order,"eslint . --max-warnings=0 && prettier '**/*.js' --check && jest"
stylelint,"npm-run-all --parallel lint:* && jest --coverage"
stylelint-scss,"eslint . --ignore-path .gitignore && jest --coverage"
style-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
stylus-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
stylus,"mocha test/ test/middleware/ --require should --bail --check-leaks --reporter dot"
superagent,"rimraf lib dist && babel --config-file ./.lib.babelrc src --out-dir lib && browserify src/node/index.js -o dist/superagent.js -s superagent -g [ babelify --configFile ./.dist.babelrc ] && cross-env NODE_ENV=production browserify src/node/index.js -o dist/superagent.min.js -s superagent -g [ babelify --configFile ./.dist.babelrc ] -p tinyify && xo && remark . -qfo && eslint -c .lib.eslintrc lib && eslint -c .dist.eslintrc dist && make test"
supertest,"eslint lib/**/*.js test/**/*.js index.js && nyc --reporter=html --reporter=text mocha --exit --require should --reporter spec --check-leaks"
supports-color,"xo"
svgo,"c8 --reporter=html --reporter=text mocha "test/*/_index.js" "**/*.test.js" --ignore="node_modules/**""
swig,"make lint && make test reporter=spec && make test-browser && make coverage cov-reporter=travis-cov"
sw-precache-webpack-plugin,"make test"
sync-request,"tsc && flowgen lib/**/* && jest && cross-env SYNC_REQUEST_LEGACY=true jest && node test/benchmark"
systemjs,"concurrently -n w: 'npm:test:*'"
tape,"eslint . bin/* && nyc tap test/*.js && aud --production"
tar-fs,"standard && tape test/index.js"
tar,"tap && eslint test lib"
temp,"mocha test/temp-test.js"
terser-webpack-plugin,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
text-table,"tap test/*.js"
three,""
throttle-debounce,"eslint '{index,debounce,throttle,test/**/*}.js' && BABEL_ENV=test karma start"
through2,"standard && hundreds mocha test/test.js && node -e 'process.exit(process.version.startsWith("v8.") ? 0 : 1)' || polendina --cleanup --runner=mocha test/test.js"
through,"set -e; for t in test/*.js; do node $t; done"
tildify,"xo && ava && tsd"
tinycolor2,""
tmp,"rm -Rf ./coverage && istanbul cover ./node_modules/mocha/bin/_mocha --report none --print none --dir ./coverage/json -u exports -R test/*-test.js && istanbul report --root ./coverage/json html && istanbul report text-summary"
touch,"tap test/*.js --100 -J"
tough-cookie,"vows test/*_test.js"
tracer,"mocha test/* && eslint ."
traverse,"tape test/*.js"
ts-jest,"run-s -s test:e2e "test:unit -- {@}" --"
tslib,""
tslint-config-prettier,"yarn clean && jest --no-cache"
tslint,"npm-run-all test:pre -p test:mocha test:rules"
tslint-react,"./scripts/test-rules"
ts-loader,"git clean -xfd test/comparison-tests && git clean -xfd test/execution-tests && node test/run-tests.js"
ts-node,"tsc && typescript-json-schema --topRef --refs --validationKeywords allOf --out tsconfig.schema.json tsconfig.build-schema.json TsConfigSchema && node --require ./register ./scripts/create-merged-schema && node ./scripts/build-pack.js && prettier --check . && nyc ava"
ts-pnp,""
tv4,"grunt test"
tweetnacl,"make -C test/c && tape test/*.js test/c/*.js | faucet"
type-is,"mocha --reporter spec --check-leaks --bail test/"
typeorm,"rimraf ./build && tsc && mocha --file ./build/compiled/test/utils/test-setup.js --bail --recursive --timeout 60000 ./build/compiled/test"
@types-bluebird,"dtslint types"
@types-cordova,"dtslint types"
@typescript-eslint-eslint-plugin,"nx run-many --target=test --all --parallel"
@typescript-eslint-parser,"nx run-many --target=test --all --parallel"
typescript,"gulp tests && gulp runtests-parallel --light=false"
@types-express,"dtslint types"
@types-fs-extra,"dtslint types"
@types-jasmine,"dtslint types"
@types-jest,"dtslint types"
@types-jquery,"dtslint types"
@types-lodash,"dtslint types"
@types-mocha,"dtslint types"
@types-node,"dtslint types"
@types-react-dom,"dtslint types"
@types-react,"dtslint types"
@types-request,"dtslint types"
@types-uuid,"dtslint types"
uglify-js,"node test/compress.js && node test/mocha.js"
uglifyjs-webpack-plugin,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test npm run test:coverage"
underscore,"eslint modules/*.js test/*.js && rollup -c && eslint underscore-umd.js && rollup -c rollup.config2.js && cd test-treeshake && rollup --config && qunit test/"
underscore.string,"eslint -c .eslintrc . && mocha --ui=qunit tests && istanbul cover ./node_modules/mocha/bin/_mocha  -- --report=lcov --ui=qunit tests"
unique-random-array,"xo && ava && tsd"
unist-util-visit,"rimraf "*.d.ts" && tsc && tsd && type-coverage && remark . -qfo && prettier . -w --loglevel warn && xo --fix && c8 --check-coverage --branches 100 --functions 100 --lines 100 --statements 100 --reporter lcov node test.js"
unzip,"tap ./test/*.js"
update-notifier,"xo && ava --timeout=20s --serial"
urijs,""
url-join,"mocha --require should"
urllib,"jshint . && mocha -t 30000 -r intelli-espower-loader test/*.test.js"
url-loader,"npm-run-all -l -p "lint:**" && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
url,"eslint . && nyc mocha test.js && zuul --local -- test.js"
url-parse,"c8 --reporter=lcov --reporter=text mocha test/test.js"
user-home,"ava"
utf8,"node tests/tests.js"
util,"node test/node/index.js"
utils-merge,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js"
uuid,"[ -n $CI ] || npm run build && BABEL_ENV=commonjs node --throw-deprecation node_modules/.bin/jest test/unit/"
validate-npm-package-name,"tap ${TAP_FLAGS:-'--'} test/*.js && standard"
validator,"node --require @babel/register build-browser && uglifyjs validator.js -o validator.min.js  --compress --mangle --comments /Copyright/ && babel src -d . && babel src -d es --env-name=es && eslint src test && nyc mocha --require @babel/register --reporter dot"
valid-url,"make test"
verror,"make test"
vinyl-buffer,"node test"
vinyl-fs,"eslint . && jscs index.js lib/ test/ && mocha --async-only"
vinyl,"eslint . && nyc mocha --async-only"
vinyl-source-stream,"node test"
vorpal,"gulp build; mocha;"
vue-class-component,"tsc -p . && node build/build.js && webpack --config test/webpack.config.js && mocha test/test.build.js"
vue-hot-reload-api,"jest"
vue-i18n,"eslint --fix src test && flow check && tsc -p types && cross-env BABEL_ENV=test karma start config/karma.cover.conf.js && node config/build.js && node test/e2e/runner.js"
vue-loader,"yarn lint && jest --env node"
vue,"eslint src build test && flow check && tsc -p ./types/test/tsconfig.json && karma start test/unit/karma.cover.config.js && node build/build.js web-full-prod,web-server-basic-renderer && node test/e2e/runner.js --env phantomjs && node build/build.js web-runtime-cjs,web-server-renderer && jasmine JASMINE_CONFIG_PATH=test/ssr/jasmine.json && node build/build.js weex && jasmine JASMINE_CONFIG_PATH=test/weex/jasmine.json"
vue-property-decorator,"jest"
vue-router,"eslint src build test/e2e test/unit/specs && ./node_modules/karma/bin/karma start build/karma.config.js && bash ./build/e2e.sh"
vue-style-loader,"jest"
vue-template-compiler,"eslint src build test && flow check && tsc -p ./types/test/tsconfig.json && karma start test/unit/karma.cover.config.js && node build/build.js web-full-prod,web-server-basic-renderer && node test/e2e/runner.js --env phantomjs && node build/build.js web-runtime-cjs,web-server-renderer && jasmine JASMINE_CONFIG_PATH=test/ssr/jasmine.json && node build/build.js weex && jasmine JASMINE_CONFIG_PATH=test/weex/jasmine.json"
vuex,"eslint src && BABEL_ENV=development mocha test/unit/*.js --compilers js:babel-core/register && casperjs test --concise ./test/e2e"
warning,"NODE_ENV=development jest && NODE_ENV=production jest"
watchify,"tape test/*.js"
watch,""
web3,"mocha -R spec --require ts-node/register --grep E2E --invert"
webpack-bundle-analyzer,"./bin/install-test-webpack-versions.sh && mocha --exit --require @babel/register"
webpack-cli,"yarn build && yarn lint && yarn prepsuite && jest --reporters=default"
webpack-dev-middleware,"npm-run-all lint:js fmt:check && cross-env NODE_ENV=test jest --collectCoverageFrom="src/**/*.js" --coverage"
webpack-dev-server,"npm-run-all lint:js lint:type fmt:check && jest --forceExit --coverage"
webpack-hot-middleware,"mocha"
webpack-manifest-plugin,"ava && node set-webpack-version.js "^5" && npm install && ava && node set-webpack-version.js "^4.44.2" && npm install"
webpack-merge,"tsdx test"
webpack-node-externals,"mocha --colors -w ./test/*.spec.js"
webpack,"yarn lint && node --max-old-space-size=4096 --trace-deprecation node_modules/jest-cli/bin/jest"
webpack-sources,"yarn lint && jest"
websocket,"tape test/unit/*.js"
whatwg-fetch,"make && karma start ./test/karma.config.js && karma start ./test/karma-worker.config.js"
when,"jshint . && buster-test -e node && promises-aplus-tests test/promises-aplus-adapter.js"
which,"tap"
winston-daily-rotate-file,"mocha && eslint ."
winston,"populist lib/*.js lib/winston/*.js lib/winston/**/*.js && nyc --reporter=text --reporter lcov npm run test:mocha"
word-wrap,"mocha"
workbox-webpack-plugin,"nyc --clean false --silent mocha --timeout 60000"
wrench,"nodeunit tests/runner.js"
ws,"nyc --reporter=lcov --reporter=text mocha --throw-deprecation test/*.test.js"
